source,item_id,title_id,title,creators,language,year,period,genre,non_english_title,subfield,biology_hits,subjects,volume_info,barcode,item_url,item_text_url,copyright_status,rights_statement,license_type,rights_holder,work_id,period_bin
BHL,194069,110764,Curiosities of natural history,"Buckland, Francis T. (Francis Trevelyan), 1826-1880; King's College London.",ENG,1866,1860_1869,monograph_or_book,0,natural_history_ecology_behavior,natural history;zoology,"1728-1793; 1573?-1637; Electronic books; Miscellanea; Hunter, John,; Jonson, Ben,; Zoology",,b21309474_0002,https://www.biodiversitylibrary.org/item/194069,https://www.biodiversitylibrary.org/itemtext/194069,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,110764,1850_1869
BHL,188532,106837,"An essay on the study of the animal kingdom : being an introductory lecture delivered in the University of London, on the 23rd of October, 1828","Grant, Robert Edmond, 1793-1874; Royal College of Physicians of Edinburgh.",ENG,1828,1800_1829,popular_or_essay,0,general_or_unknown,animal;zoology,Electronic books; Zoology,,b21727739,https://www.biodiversitylibrary.org/item/188532,https://www.biodiversitylibrary.org/itemtext/188532,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106837,1800_1829
BHL,188726,106950,Elements of comparative anatomy,"Lankester, E. Ray Sir, (Edwin Ray), 1847-1929; Bell, F. J. (Francis Jeffrey), 1855-1924; Gegenbaur, C. (Carl), 1826-1903; Royal College of Physicians of Edinburgh.",ENG,1878,1870_1879,monograph_or_book,0,comparative_anatomy_morphology,anatomy;comparative anatomy,"Anatomy, Comparative; Electronic books",,b21725263,https://www.biodiversitylibrary.org/item/188726,https://www.biodiversitylibrary.org/itemtext/188726,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106950,1870_1889
BHL,188748,106966,"A manual of injurious insects : with methods of prevention and remedy for their attacks to food crops, forest trees, and fruit : and with short introduction to entomology","Ormerod, Eleanor A. (Eleanor Anne), 1828-1901; Royal College of Physicians of Edinburgh.",ENG,1881,1880_1889,textbook_manual,0,general_or_unknown,entomology,Beneficial insects; Electronic books; Insect pests,,b21932438,https://www.biodiversitylibrary.org/item/188748,https://www.biodiversitylibrary.org/itemtext/188748,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106966,1870_1889
BHL,182934,102765,A manual of zoology for the use of students : with a general introduction on the principles of zoology,"Nicholson, Henry Alleyne, 1844-1899; Williams, P. Watson,; University of Bristol. Library.",ENG,1878,1870_1879,textbook_manual,0,taxonomy_systematics,zoology,Electronic books; Zoology,,b21445746,https://www.biodiversitylibrary.org/item/182934,https://www.biodiversitylibrary.org/itemtext/182934,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,102765,1870_1889
BHL,182949,102775,Forms of animal life,"Rolleston, George, 1829-1881; Davy, Th. G.,; Royal College of Physicians of London.",ENG,1870,1870_1879,monograph_or_book,0,comparative_anatomy_morphology,anatomy;animal;comparative anatomy;zoology,Comparative anatomy; Electronic books; Zoology,,b22652346,https://www.biodiversitylibrary.org/item/182949,https://www.biodiversitylibrary.org/itemtext/182949,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,102775,1870_1889
BHL,183445,103115,"History of the development of the human ovum, with a comparative view of the development of the ova of mammalia and birds","Valentin, Gabriel Gustav 1810-1883; Barry, Martin, 1802-1855; University of Glasgow. Library.",ENG,1834,1830_1849,monograph_or_book,0,embryology_development,embryology,Electronic books; Embryology,,b2147459x,https://www.biodiversitylibrary.org/item/183445,https://www.biodiversitylibrary.org/itemtext/183445,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,103115,1830_1849
BHL,185621,104756,"American ornithology, or, The natural history of the birds of the United States : illustrated with plates, engraved and colored from original drawings from nature","Wilson, Alexander, 1766-1813; Bonaparte, Charles-Lucien, 1803-1857; Baird, Spencer Fullerton, 1823-1887; Ord, George, 1781-1866; Lawson, Alexander, 1773-1846; Porter & Coates,; Sherman & Co. (Philadelphia, Pa.),; Mears & Dusenbery,",ENG,1871,1870_1879,monograph_or_book,0,natural_history_ecology_behavior,natural history;ornithology,"1766-1813; Birds; Pictorial works; United States; Wilson, Alexander,",v.2 [Atlas] (1871),Americanornithov2atWils,https://www.biodiversitylibrary.org/item/185621,https://www.biodiversitylibrary.org/itemtext/185621,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,104756,1870_1889
BHL,186102,105128,The birds of Dumfriesshire : a contribution to the fauna of the Solway area,"Gladstone, Hugh S. (Hugh Steuart), 1877-1949",ENG,1910,1910_1919,monograph_or_book,0,natural_history_ecology_behavior,fauna,Birds; Dumfriesshire; Scotland; Solway Region,,birdsofdumfriess00glad,https://www.biodiversitylibrary.org/item/186102,https://www.biodiversitylibrary.org/itemtext/186102,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,105128,1910_1929
BHL,188457,20384,"Animate creation; popular edition of ""Our Living World"" a natural history","Wood, J. G. (John George), 1827-1889; Bourne, S. Eugene (Stephen Eugene), 1846-1907; Brehm, Alfred Edmund, 1829-1884; Holder, Joseph B. (Joseph Bassett), 1824-1888; Prang, Louis, 1824-1909; Wood, J. G. (John George), 1827-1889",ENG,1898,1890_1899,popular_or_essay,0,natural_history_ecology_behavior,natural history;zoology,Popular works; Pictorial works; Zoology,v.1=pt.1-12 (1898),animatecreationp11121898wood,https://www.biodiversitylibrary.org/item/188457,https://www.biodiversitylibrary.org/itemtext/188457,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,20384,1890_1909
BHL,188517,106830,On the development of the vascular system in the foetus of vertebrated animals. Part 2,"Thomson, Allen, 1809-1884; Royal College of Physicians of Edinburgh.",ENG,1831,1830_1849,monograph_or_book,0,physiology,anatomy;animal;animals;physiology,"Anatomy, Comparative; Cardiovascular Physiology; Fetus; Electronic books",,b21953843,https://www.biodiversitylibrary.org/item/188517,https://www.biodiversitylibrary.org/itemtext/188517,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106830,1830_1849
BHL,188545,106845,The natural history of British game birds,"Millais, John Guille, 1865-1931; Thorburn, Archibald, 1860-1935",ENG,1909,1900_1909,monograph_or_book,0,natural_history_ecology_behavior,natural history,Game and game-birds; Great Britain,,naturalhistoryof00john_0,https://www.biodiversitylibrary.org/item/188545,https://www.biodiversitylibrary.org/itemtext/188545,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,106845,1890_1909
BHL,194277,110936,History of quadrupeds,"Pennant, Thomas, 1726-1798; Royal College of Physicians of London.",ENG,1793,1750_1799,monograph_or_book,0,general_or_unknown,animal;animals;zoology,Animals; Electronic books; Mammals; Zoology,v.1 (1793),b24991387_0001,https://www.biodiversitylibrary.org/item/194277,https://www.biodiversitylibrary.org/itemtext/194277,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,110936,1750_1799
BHL,182336,102216,"Descriptive zoopraxography; or, the science of animal locomotion made popular : with selected outline tracings reduced from some of the illustrations of ""Animal Locomotion"" an electro-photographic investigation of consecutive phases of animal movements, commenced 1872, completed 1855, and published, 1887, under the auspices of the University of Pennsylvania. Published as a memento of a series of lectures given by the author under the auspices of the United States Government Bureau of Education at the World's Columbian Exposition, in Zoopraxographical Hall 1893","Muybridge, Eadweard, 1830-1904; Muybridge, Eadweard, 1830-1904; Royal College of Physicians of London.",ENG,1893,1890_1899,popular_or_essay,0,general_or_unknown,animal;animals,Animals; Electronic books; Locomotion; Movement; Photography,,b22651901,https://www.biodiversitylibrary.org/item/182336,https://www.biodiversitylibrary.org/itemtext/182336,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,102216,1890_1909
BHL,187209,105867,"Mind in nature, or, The origin of life, and the mode of development of animals","Clark, Henry James, 1826-1873; Royal College of Physicians of Edinburgh.",ENG,1865,1860_1869,monograph_or_book,0,embryology_development,animal;animals;biology;embryology,Biology; Electronic books; Embryology,,b21938969,https://www.biodiversitylibrary.org/item/187209,https://www.biodiversitylibrary.org/itemtext/187209,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,105867,1850_1869
BHL,196207,112333,"Mayhew's Illustrated horse management : containing descriptive remarks upon anatomy; medicine; shoeing; teeth; food; vices; stables; likewise a plain account of the situation, nature, and value of the various points; together with comments on grooms - breeders - breakers and trainers. Embellished with numerous engravings","Mayhew, Edward, 1813?-1868; Lupton, James Irvine.; University of Glasgow. Library.",ENG,1890,1890_1899,monograph_or_book,0,comparative_anatomy_morphology,anatomy;animal,Animal Husbandry; Diseases; Electronic books; Horses,,b24919391,https://www.biodiversitylibrary.org/item/196207,https://www.biodiversitylibrary.org/itemtext/196207,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,112333,1890_1909
BHL,182426,102302,"Illustrated natural history of the animal kingdom : being a systematic and popular description of the habits, structure, and classification of animals from the highest to the lowest forms, with their relations to agriculture, commerce, manufactures, and the arts","Goodrich, Samuel G. (Samuel Griswold), 1793-1860",ENG,1859,1850_1859,popular_or_essay,0,natural_history_ecology_behavior,animal;animals;classification;natural history;zoology,Animal behavior; Zoology,v.1 (1859),Illustratednatuv1Good,https://www.biodiversitylibrary.org/item/182426,https://www.biodiversitylibrary.org/itemtext/182426,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,102302,1850_1869
BHL,98209,45263,Zoology of Egypt / by John Anderson,"Anderson, John, 1833-1900; Boulenger, George Albert 1858-1937; de Winton, William Edward, 1856-1922",ENG,1898,1890_1899,monograph_or_book,0,general_or_unknown,ichthyology;zoology,Amphibians; Egypt; Fishes; Ichthyology; Mammals; Nile River; Zoology; Reptiles,v.1,zoologyofegypt01ande,https://www.biodiversitylibrary.org/item/98209,https://www.biodiversitylibrary.org/itemtext/98209,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,45263,1890_1909
BHL,91182,41372,"The zoological miscellany : being descriptions of new, or interesting animals","Leach, William Elford, 1790-1836; Nodder, Frederick Polydore fl  1767-1800; Nodder, Richard Polydore fl  1790-1820; Shaw, George 1751-1813",ENG,1815,1800_1829,monograph_or_book,0,general_or_unknown,animal;animals;zoology,Pictorial works; Zoology,v.2 (1815),zoologicalmiscel21815leac,https://www.biodiversitylibrary.org/item/91182,https://www.biodiversitylibrary.org/itemtext/91182,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,41372,1800_1829
BHL,95639,10416,"Illustrations of the zoology of South Africa : consisting chiefly of figures and descriptions of the objects of natural history collected during an expedition into the interior of South Africa, in the years 1834, 1835, and 1836, fitted out by ""The Cape of Good Hope Association for Exploring Central Africa"" : together with a summary of African zoology, and an inquiry into the geographical ranges of species in that quarter of the globe","Smith, Andrew, 1797-1872; Macleay, William Sharp, 1792-1865; Curtis, Charles M., approximately 1795-1839; Ford, G. H. (George Henry) 1809-1876; Wagstaff, Charles Edward, 1808-1850; Great Britain. Treasury,; Cape of Good Hope Association for Exploring Central Africa.; Smith, Elder, And Co.,; Stewart and Murray,; Day & Haghe,",ENG,1845,1830_1849,monograph_or_book,0,taxonomy_systematics,animal;animals;natural history;zoology,Animals; Pictorial works; South Africa; Zoology,[v.3 Reptilia] [Incomplete],illustrationsofz03smith,https://www.biodiversitylibrary.org/item/95639,https://www.biodiversitylibrary.org/itemtext/95639,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,10416,1830_1849
BHL,84557,37841,Description of seventeen new species of Crustacea,"Lockington, William N.",ENG,1876,1870_1879,monograph_or_book,0,taxonomy_systematics,classification,Crustacea; Classification,,descriptionofsev00lock,https://www.biodiversitylibrary.org/item/84557,https://www.biodiversitylibrary.org/itemtext/84557,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,37841,1870_1889
BHL,193688,110427,"The human brain; its structure, physiology and diseases. With a description of the typical forms of brain in the animal kingdom","Solly, Samuel, 1805-1871; Travers, Benjamin, 1783-1858; King's College London.",ENG,1847,1830_1849,monograph_or_book,0,physiology,anatomy;animal;physiology,"Anatomy; Anatomy, Compararive; Anatomy, Pathological; Balneology; Brain; Cancer; Cerebrovascular system; Delirium tremens; Dissection; Digitalis (Drug); Diseases; Electronic books; Epilepsy; Hysteria; Hemorrhage; Hydrocephalus; Minerals; Insanity (Law); physiology; Physiology, Comparative; Mental illness; Nervous system; Neurophysiology; Opium; Phlebotomy; Scarlatina; Therapeutic use; Therapeutics; Tumors",,b21307763,https://www.biodiversitylibrary.org/item/193688,https://www.biodiversitylibrary.org/itemtext/193688,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,110427,1830_1849
BHL,193690,110429,"On the mode of formation of shells of animals, of bone, and of several other structures by a process of molecular coalescence, demonstrable in certain artificially formed products","Rainey, George. 1801-1884; King's College London.",ENG,1858,1850_1859,monograph_or_book,0,comparative_anatomy_morphology,anatomy;animal;animals;physiology,"Anatomy, Comparative; Biophysics; Electronic books; Shells; physiology",,b2130872x,https://www.biodiversitylibrary.org/item/193690,https://www.biodiversitylibrary.org/itemtext/193690,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,110429,1850_1869
BHL,193829,110551,"On the structure and characters of the lernoea elongata, Gr. a new species from the Arctic seas","Grant, Robert Edmond, 1793-1874; Royal College of Physicians of Edinburgh.",ENG,1826,1800_1829,monograph_or_book,0,taxonomy_systematics,animal;animals,Electronic books; Marine animals,,b21956431,https://www.biodiversitylibrary.org/item/193829,https://www.biodiversitylibrary.org/itemtext/193829,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,110551,1800_1829
BHL,199784,114859,"An account of the regular gradation in man, and in different animals and vegetables ...","White, Charles, 1728-1813; University of Glasgow. Library.",ENG,1799,1750_1799,monograph_or_book,0,evolution_adaptation,anatomy;animal;animals;evolution,"Anatomy, Comparative; Anthropometry; Evolution; Electronic books",,b24924507,https://www.biodiversitylibrary.org/item/199784,https://www.biodiversitylibrary.org/itemtext/199784,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,114859,1750_1799
BHL,199818,114893,"The naturalist's cabinet : containing interesting sketches of animal history; illustrative of the natures, dispositions, manners, and habits, of all the most remarkable quadrupeds, birds, fishes, amphibia, reptiles, &c. in the known world. Regularly arranged, and enriched with numerous beautiful descriptive engravings","Smith, Thomas (Rev.); Royal College of Physicians of London.",ENG,1806,1800_1829,monograph_or_book,0,natural_history_ecology_behavior,animal;animals,Amphibia; Animals; Birds; Electronic books; Fish; Naturalists; Mammals; Reptiles,4,b28039476_0004,https://www.biodiversitylibrary.org/item/199818,https://www.biodiversitylibrary.org/itemtext/199818,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,114893,1800_1829
BHL,198291,113852,The natural history of animals,"Jones, Thomas Rymer, 1810-1880; Royal College of Physicians of Edinburgh.",ENG,1845,1830_1849,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;natural history,Electronic books; Natural history,,b2194104x,https://www.biodiversitylibrary.org/item/198291,https://www.biodiversitylibrary.org/itemtext/198291,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,113852,1830_1849
BHL,184186,103700,Text-book of the embryology of man and mammals,"Mark, E. L. (Edward Laurens), 1847-1946; Hertwig, Oscar, 1849-1922; Royal College of Physicians of Edinburgh.",ENG,1892,1890_1899,textbook_manual,0,embryology_development,embryology,Electronic books; Embryology,,b2198184x,https://www.biodiversitylibrary.org/item/184186,https://www.biodiversitylibrary.org/itemtext/184186,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,103700,1890_1909
BHL,194070,110765,"The microscope: its history, construction, and application being a familiar introduction to the use of the instrument and the study of microscopical sciences","Hogg, Jabez, 1817-1899; Evans, Edmund, 1826-1905; West, Tuffen; King's College London.",ENG,1869,1860_1869,textbook_manual,0,natural_history_ecology_behavior,natural history;zoology,Electronic books; Microscopes; History; Microscopy; Natural history; Zoology,,b21309735,https://www.biodiversitylibrary.org/item/194070,https://www.biodiversitylibrary.org/itemtext/194070,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,110765,1850_1869
BHL,199738,114813,The study of animal life,"Thomson, J. Arthur (John Arthur), 1861-1933; Royal College of Physicians of Edinburgh.",ENG,1892,1890_1899,monograph_or_book,0,general_or_unknown,animal;zoology,Electronic books; Zoology,,b21978359,https://www.biodiversitylibrary.org/item/199738,https://www.biodiversitylibrary.org/itemtext/199738,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,114813,1890_1909
BHL,185384,104588,"Animal plagues their history, nature, and prevention","Fleming, George, 1833-1901; University of Glasgow. Library.",ENG,1871,1870_1879,monograph_or_book,0,general_or_unknown,animal;animals,Animals; Diseases; Electronic books; Communicable diseases in animals; History; Veterinary medicine,,b21459228,https://www.biodiversitylibrary.org/item/185384,https://www.biodiversitylibrary.org/itemtext/185384,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,104588,1870_1889
BHL,189435,107534,The elements of embryology,"Sedgwick, Adam, 1854-1913; Balfour, Francis M. (Francis Maitland), 1851-1882; Foster, M. Sir, (Michael), 1836-1907; Heape, Walter, 1855-1929; Royal College of Physicians of Edinburgh.",ENG,1883,1880_1889,monograph_or_book,0,embryology_development,embryology,Electronic books; Embryology,,b21725299,https://www.biodiversitylibrary.org/item/189435,https://www.biodiversitylibrary.org/itemtext/189435,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,107534,1870_1889
BHL,188923,107131,"The descent of man, and selection in relation to sex","Darwin, Charles, 1809-1882; Huxley, Thomas Henry, 1825-1895; King's College London.",ENG,1882,1880_1889,monograph_or_book,0,evolution_adaptation,animal;animals;biology;evolution,Evolution; Evolution (Biology); Electronic books; Human beings; Natural selection; Sex differences; Origin; Sexual dimorphism (Animals); Sexual selection in animals,,b21303137,https://www.biodiversitylibrary.org/item/188923,https://www.biodiversitylibrary.org/itemtext/188923,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,107131,1870_1889
BHL,189392,107491,Monograph on the fossil reptilia of the London clay,"Owen, Richard, 1804-1892; King's College London.; Palaeontographical Society (Great Britain)",ENG,1849,1830_1849,monograph_or_book,0,paleontology,paleontology,"Cheloniidae; Electronic books; Paleontology; Reptiles, Fossil",,b21301967_0002,https://www.biodiversitylibrary.org/item/189392,https://www.biodiversitylibrary.org/itemtext/189392,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,107491,1830_1849
BHL,192615,110055,"Notice regarding the ova of the pontobdella muricata, Lam","Grant, Robert Edmond, 1793-1874; Royal College of Physicians of Edinburgh.",ENG,1826,1800_1829,monograph_or_book,0,general_or_unknown,animal;animals,Electronic books; Marine animals,,b21944696,https://www.biodiversitylibrary.org/item/192615,https://www.biodiversitylibrary.org/itemtext/192615,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,110055,1800_1829
BHL,198106,113745,"Observations on the inhabitants, climate, soil, rivers, productions, animals, and other matters worthy of notice","Bartram, John, 1699-1777; Kalm, Pehr, 1716-1779",ENG,1751,1750_1799,monograph_or_book,0,general_or_unknown,animal;animals,Description and travel; Indians of North America; Iroquois Indians; Pennsylvania; Niagara Falls (N.Y. and Ont.); New York (State),,Observationsoni00BartA,https://www.biodiversitylibrary.org/item/198106,https://www.biodiversitylibrary.org/itemtext/198106,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,113745,1750_1799
BHL,198292,113853,The natural history of animals,"Jones, Thomas Rymer, 1810-1880; Royal College of Physicians of Edinburgh.",ENG,1845,1830_1849,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;natural history,Electronic books; Natural history,,b2194104x_0001,https://www.biodiversitylibrary.org/item/198292,https://www.biodiversitylibrary.org/itemtext/198292,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,113853,1830_1849
BHL,198295,113856,"Outlines of comparative physiology : touching the structure and development of the races of animals, living and extinct","Agassiz, Louis, 1807-1873; Gould, Augustus A. (Augustus Addison), 1805-1866; Wright, Thomas, 1809-1884; Royal College of Physicians of Edinburgh.",ENG,1851,1850_1859,monograph_or_book,0,physiology,animal;animals;physiology;zoology,"Electronic books; Physiology, Comparative; Zoology",,b21958488,https://www.biodiversitylibrary.org/item/198295,https://www.biodiversitylibrary.org/itemtext/198295,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,113856,1850_1869
BHL,188133,106649,British zoology,"Pennant, Thomas, 1726-1798; King's College London.",ENG,1812,1800_1829,monograph_or_book,0,general_or_unknown,zoology,Birds; Crustacea; Fishes; Electronic books; Identification; Mammals; Reptiles; Zoology,,b21299651_0001,https://www.biodiversitylibrary.org/item/188133,https://www.biodiversitylibrary.org/itemtext/188133,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106649,1800_1829
BHL,192369,109904,Ovum,"Thomson, Allen, 1809-1884; University of Glasgow. Library.",ENG,1856,1850_1859,monograph_or_book,0,embryology_development,embryology,Embryology; Electronic books,,b24918751,https://www.biodiversitylibrary.org/item/192369,https://www.biodiversitylibrary.org/itemtext/192369,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,109904,1850_1869
BHL,197034,112962,The mammals of Australia,"Gould, John 1804-1881",ENG,1863,1860_1869,monograph_or_book,0,general_or_unknown,zoology,Australia; Mammals; Pictorial works; Zoology,v.3 (1863),mammalsAustrali3Goul,https://www.biodiversitylibrary.org/item/197034,https://www.biodiversitylibrary.org/itemtext/197034,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,112962,1850_1869
BHL,183724,103293,"Parasites : a treatise on the entozoa of man and animals, including some account of the ectozoa","Cobbold, T. Spencer (Thomas Spencer), 1828-1886; Royal College of Physicians of Edinburgh.",ENG,1879,1870_1879,monograph_or_book,0,general_or_unknown,animal;animals,Electronic books; Parasites,,b21959122,https://www.biodiversitylibrary.org/item/183724,https://www.biodiversitylibrary.org/itemtext/183724,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,103293,1870_1889
BHL,188505,106818,A compendium of the anatomy of the human body intended principally for the use of students,"Fyfe, Andrew, 1754-1824; Black, Adam, 1784-1874; King's College London.",ENG,1812,1800_1829,monograph_or_book,0,comparative_anatomy_morphology,anatomy;comparative anatomy,"Anatomy, Comparative; Anatomy; Bones; Electronic books; Muscles; Human anatomy; Ligaments",,b21304439_0004,https://www.biodiversitylibrary.org/item/188505,https://www.biodiversitylibrary.org/itemtext/188505,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106818,1800_1829
BHL,188537,106842,Synopsis of the contents of the museum of the Royal College of Surgeons of England,Royal College of Surgeons of England.; Royal College of Physicians of London.,ENG,1862,1860_1869,monograph_or_book,0,taxonomy_systematics,zoology,Anatomical Preparations; Botany; Catalogues; Electronic books; Pathological Preparations; London (England); Medical Museums; Zoology,,b24758176,https://www.biodiversitylibrary.org/item/188537,https://www.biodiversitylibrary.org/itemtext/188537,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106842,1850_1869
BHL,188721,106945,Outlines of comparative anatomy intended principally for the use of students,"Fyfe, Andrew, 1754-1824; Black, Adam, 1784-1874; J. Pillans & Sons (Firm); King's College London.",ENG,1818,1800_1829,monograph_or_book,0,comparative_anatomy_morphology,anatomy;comparative anatomy,"Anatomy; Anatomy, Comparative; Birds; Electronic books; Fishes; Mammals",,b21304786,https://www.biodiversitylibrary.org/item/188721,https://www.biodiversitylibrary.org/itemtext/188721,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,106945,1800_1829
BHL,192253,109828,"Studies on Apus, Limulus and Scorpio","Lankester, E. Ray Sir, (Edwin Ray), 1847-1929; Royal College of Physicians of Edinburgh.",ENG,1881,1880_1889,monograph_or_book,0,general_or_unknown,zoology,Electronic books; Limulus; Scorpions; Triops; Zoology,Limulus an Arachnid,b21978281,https://www.biodiversitylibrary.org/item/192253,https://www.biodiversitylibrary.org/itemtext/192253,Not provided. Contact Holding Institution to verify copyright status.,"<a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""nofollow"">This work is available under the Creative Commons, Public Domain Mark</a>",,,109828,1870_1889
