work_id,period_bin,subfield,n_rows,all_n,all_divine_teleology,all_non_divine_teleology,all_internal_essence,whole_n,whole_divine_teleology,whole_non_divine_teleology,whole_internal_essence,part_n,part_divine_teleology,part_non_divine_teleology,part_internal_essence
14083,1890_1909,taxonomy_systematics,323,3,0,3,0,2,0,2,0,1,0,1,0
14123,1890_1909,taxonomy_systematics,7592,125,0,69,56,34,0,26,8,91,0,43,48
14124,1910_1929,general_or_unknown,170,23,0,23,0,10,0,10,0,13,0,13,0
14129,1890_1909,natural_history_ecology_behavior,106,12,0,12,0,0,0,0,0,12,0,12,0
14138,1890_1909,general_or_unknown,76,14,0,8,6,6,0,5,1,8,0,3,5
14139,1910_1929,natural_history_ecology_behavior,1148,250,0,191,59,59,0,52,7,191,0,139,52
14142,1870_1889,taxonomy_systematics,205,63,0,45,18,13,0,8,5,50,0,37,13
14151,1890_1909,general_or_unknown,383,15,0,10,5,9,0,5,4,6,0,5,1
14178,1890_1909,general_or_unknown,1200,71,0,58,13,24,0,21,3,47,0,37,10
14180,1870_1889,general_or_unknown,2400,98,0,61,37,28,0,26,2,70,0,35,35
14205,1870_1889,general_or_unknown,427,0,0,0,0,0,0,0,0,0,0,0,0
14220,1890_1909,general_or_unknown,1200,303,7,270,26,69,4,58,7,234,3,212,19
14252,1870_1889,evolution_adaptation,728,148,6,51,91,68,6,20,42,80,0,31,49
14283,1870_1889,general_or_unknown,448,8,0,6,2,3,0,3,0,5,0,3,2
14392,1910_1929,comparative_anatomy_morphology,835,11,0,1,10,1,0,0,1,10,0,1,9
14410,1850_1869,taxonomy_systematics,823,131,0,105,26,16,0,14,2,115,0,91,24
14420,1830_1849,embryology_development,151,48,2,34,12,13,1,8,4,35,1,26,8
14423,1910_1929,taxonomy_systematics,5920,1334,0,190,1144,184,0,29,155,1150,0,161,989
14469,1870_1889,general_or_unknown,1008,197,4,192,1,104,3,101,0,93,1,91,1
14486,1910_1929,physiology,522,88,0,86,2,8,0,8,0,80,0,78,2
14507,1890_1909,natural_history_ecology_behavior,1200,20,0,20,0,14,0,14,0,6,0,6,0
14511,1870_1889,natural_history_ecology_behavior,414,24,0,23,1,14,0,14,0,10,0,9,1
7886,1910_1929,natural_history_ecology_behavior,1200,0,0,0,0,0,0,0,0,0,0,0,0
14521,1890_1909,natural_history_ecology_behavior,1200,154,6,138,10,45,0,42,3,109,6,96,7
14526,1890_1909,natural_history_ecology_behavior,676,17,0,16,1,16,0,15,1,1,0,1,0
14536,1870_1889,general_or_unknown,1200,23,0,20,3,16,0,14,2,7,0,6,1
14539,1890_1909,general_or_unknown,954,53,0,51,2,24,0,23,1,29,0,28,1
14559,1890_1909,natural_history_ecology_behavior,681,116,3,112,1,53,2,50,1,63,1,62,0
14573,1800_1829,general_or_unknown,353,13,0,3,10,3,0,1,2,10,0,2,8
14580,1870_1889,general_or_unknown,948,35,0,17,18,11,0,10,1,24,0,7,17
14593,1890_1909,evolution_adaptation,1035,89,0,71,18,51,0,38,13,38,0,33,5
14620,1910_1929,general_or_unknown,444,17,0,15,2,16,0,14,2,1,0,1,0
14624,1890_1909,paleontology,1200,76,4,61,11,23,0,22,1,53,4,39,10
14712,1890_1909,embryology_development,159,20,0,6,14,4,0,0,4,16,0,6,10
14754,1870_1889,physiology,27,4,0,2,2,1,0,1,0,3,0,1,2
14755,1870_1889,paleontology,51,11,0,3,8,1,0,0,1,10,0,3,7
14756,1870_1889,natural_history_ecology_behavior,1200,131,6,111,14,40,4,32,4,91,2,79,10
14762,1870_1889,natural_history_ecology_behavior,7,0,0,0,0,0,0,0,0,0,0,0,0
14766,1830_1849,natural_history_ecology_behavior,821,119,4,46,69,24,2,15,7,95,2,31,62
14774,1870_1889,paleontology,1200,0,0,0,0,0,0,0,0,0,0,0,0
14779,1830_1849,paleontology,737,170,3,43,124,26,0,5,21,144,3,38,103
14816,1800_1829,general_or_unknown,386,100,1,99,0,56,1,55,0,44,0,44,0
14831,1870_1889,paleontology,384,56,0,32,24,15,0,8,7,41,0,24,17
58585,1910_1929,natural_history_ecology_behavior,1200,124,0,101,23,49,0,43,6,75,0,58,17
14851,1910_1929,general_or_unknown,1200,103,0,59,44,36,0,29,7,67,0,30,37
14892,1870_1889,general_or_unknown,129,6,0,6,0,4,0,4,0,2,0,2,0
14943,1890_1909,paleontology,1090,43,0,0,43,19,0,0,19,24,0,0,24
14945,1870_1889,paleontology,337,31,0,18,13,17,0,11,6,14,0,7,7
14948,1890_1909,paleontology,763,90,0,80,10,8,0,6,2,82,0,74,8
14952,1870_1889,taxonomy_systematics,1200,410,0,127,283,38,0,14,24,372,0,113,259
14957,1830_1849,general_or_unknown,1200,148,0,22,126,9,0,2,7,139,0,20,119
14959,1870_1889,paleontology,1200,36,0,1,35,6,0,0,6,30,0,1,29
14967,1910_1929,natural_history_ecology_behavior,489,1,0,1,0,0,0,0,0,1,0,1,0
14981,1890_1909,embryology_development,858,77,0,65,12,38,0,32,6,39,0,33,6
14982,1890_1909,comparative_anatomy_morphology,1200,122,0,51,71,9,0,5,4,113,0,46,67
15031,1890_1909,paleontology,51,0,0,0,0,0,0,0,0,0,0,0,0
15033,1890_1909,paleontology,78,0,0,0,0,0,0,0,0,0,0,0,0
15051,1850_1869,paleontology,992,127,0,28,99,90,0,18,72,37,0,10,27
15086,1870_1889,comparative_anatomy_morphology,212,48,0,5,43,6,0,1,5,42,0,4,38
15089,1870_1889,natural_history_ecology_behavior,1200,140,4,73,63,26,2,17,7,114,2,56,56
15093,1910_1929,general_or_unknown,496,26,0,21,5,15,0,12,3,11,0,9,2
15100,1870_1889,paleontology,257,28,0,4,24,6,0,0,6,22,0,4,18
15162,1870_1889,general_or_unknown,4800,159,0,53,106,32,0,19,13,127,0,34,93
15191,1890_1909,taxonomy_systematics,43,0,0,0,0,0,0,0,0,0,0,0,0
15206,1870_1889,natural_history_ecology_behavior,1200,147,0,75,72,20,0,12,8,127,0,63,64
15229,1850_1869,natural_history_ecology_behavior,3600,698,6,610,82,160,4,151,5,538,2,459,77
3956,1870_1889,evolution_adaptation,947,282,1,60,221,106,1,21,84,176,0,39,137
15243,1870_1889,taxonomy_systematics,696,40,0,23,17,21,0,10,11,19,0,13,6
15269,1890_1909,paleontology,22,0,0,0,0,0,0,0,0,0,0,0,0
15274,1800_1829,general_or_unknown,856,71,0,56,15,48,0,40,8,23,0,16,7
15297,1890_1909,general_or_unknown,479,128,1,62,65,50,0,17,33,78,1,45,32
15304,1890_1909,taxonomy_systematics,801,52,0,18,34,10,0,2,8,42,0,16,26
15306,1850_1869,general_or_unknown,1200,23,0,14,9,7,0,3,4,16,0,11,5
15319,1910_1929,general_or_unknown,102,5,0,0,5,0,0,0,0,5,0,0,5
15320,1890_1909,general_or_unknown,1200,127,0,53,74,20,0,17,3,107,0,36,71
15331,1910_1929,general_or_unknown,706,91,0,89,2,42,0,42,0,49,0,47,2
15455,1850_1869,general_or_unknown,623,42,0,32,10,26,0,22,4,16,0,10,6
15604,1890_1909,evolution_adaptation,232,18,0,9,9,10,0,4,6,8,0,5,3
176365,1830_1849,general_or_unknown,905,200,1,163,36,42,0,40,2,158,1,123,34
15731,1890_1909,natural_history_ecology_behavior,177,42,0,21,21,3,0,2,1,39,0,19,20
15746,1890_1909,natural_history_ecology_behavior,1200,86,0,41,45,13,0,12,1,73,0,29,44
15769,1870_1889,comparative_anatomy_morphology,1200,138,0,50,88,9,0,4,5,129,0,46,83
15782,1890_1909,embryology_development,677,104,1,28,75,38,1,7,30,66,0,21,45
15841,1910_1929,general_or_unknown,1200,9,0,8,1,4,0,4,0,5,0,4,1
49605,1890_1909,general_or_unknown,1023,136,0,122,14,38,0,36,2,98,0,86,12
15908,1910_1929,general_or_unknown,1200,60,0,56,4,14,0,14,0,46,0,42,4
15918,1890_1909,paleontology,82,0,0,0,0,0,0,0,0,0,0,0,0
46703,1870_1889,taxonomy_systematics,1200,69,0,63,6,18,0,18,0,51,0,45,6
15974,1890_1909,embryology_development,430,49,0,16,33,34,0,14,20,15,0,2,13
15996,1830_1849,natural_history_ecology_behavior,1184,368,0,94,274,34,0,14,20,334,0,80,254
15999,1850_1869,taxonomy_systematics,229,72,3,55,14,1,0,1,0,71,3,54,14
16000,1830_1849,general_or_unknown,77,15,0,14,1,4,0,4,0,11,0,10,1
16007,1800_1829,taxonomy_systematics,503,139,0,35,104,7,0,1,6,132,0,34,98
16030,1800_1829,taxonomy_systematics,318,85,0,23,62,4,0,1,3,81,0,22,59
16045,1830_1849,taxonomy_systematics,642,206,1,90,115,10,0,4,6,196,1,86,109
16046,1850_1869,taxonomy_systematics,1200,347,1,112,234,14,0,5,9,333,1,107,225
16061,1830_1849,general_or_unknown,357,105,31,68,6,17,6,9,2,88,25,59,4
16062,1800_1829,taxonomy_systematics,427,105,0,11,94,8,0,2,6,97,0,9,88
16077,1850_1869,paleontology,415,18,0,9,9,5,0,5,0,13,0,4,9
8131,1800_1829,natural_history_ecology_behavior,1200,325,13,183,129,94,5,45,44,231,8,138,85
16121,1870_1889,natural_history_ecology_behavior,55,0,0,0,0,0,0,0,0,0,0,0,0
16124,1870_1889,paleontology,147,3,0,0,3,3,0,0,3,0,0,0,0
16128,1870_1889,general_or_unknown,125,0,0,0,0,0,0,0,0,0,0,0,0
16131,1870_1889,paleontology,71,3,0,0,3,1,0,0,1,2,0,0,2
16137,1890_1909,general_or_unknown,1059,144,0,69,75,26,0,21,5,118,0,48,70
16157,1830_1849,taxonomy_systematics,775,99,1,20,78,6,0,2,4,93,1,18,74
16158,1830_1849,taxonomy_systematics,769,98,1,17,80,4,0,2,2,94,1,15,78
16159,1800_1829,taxonomy_systematics,254,90,0,19,71,4,0,1,3,86,0,18,68
16160,1800_1829,taxonomy_systematics,342,87,0,26,61,4,0,3,1,83,0,23,60
16161,1830_1849,taxonomy_systematics,488,76,0,20,56,5,0,1,4,71,0,19,52
16163,1800_1829,taxonomy_systematics,395,76,0,18,58,3,0,2,1,73,0,16,57
16164,1800_1829,taxonomy_systematics,391,79,0,18,61,2,0,1,1,77,0,17,60
16178,1890_1909,paleontology,1200,82,0,23,59,9,0,3,6,73,0,20,53
16184,1850_1869,paleontology,187,23,1,8,14,3,0,2,1,20,1,6,13
16203,1850_1869,general_or_unknown,820,35,0,5,30,8,0,3,5,27,0,2,25
16241,1910_1929,general_or_unknown,1024,53,0,53,0,34,0,34,0,19,0,19,0
16245,1890_1909,general_or_unknown,80,9,0,1,8,1,0,0,1,8,0,1,7
16247,1830_1849,taxonomy_systematics,854,33,0,0,33,2,0,0,2,31,0,0,31
16323,1890_1909,general_or_unknown,927,21,0,20,1,13,0,13,0,8,0,7,1
16330,1870_1889,taxonomy_systematics,729,43,0,27,16,21,0,12,9,22,0,15,7
16339,1870_1889,general_or_unknown,2276,307,0,38,269,11,0,7,4,296,0,31,265
16342,1850_1869,general_or_unknown,5237,587,5,280,302,84,0,46,38,503,5,234,264
17191,1890_1909,embryology_development,858,71,0,58,13,36,0,30,6,35,0,28,7
19614,1910_1929,evolution_adaptation,492,33,1,9,23,27,0,9,18,6,1,0,5
19821,1850_1869,paleontology,1200,145,0,65,80,11,0,5,6,134,0,60,74
201,1750_1799,natural_history_ecology_behavior,251,6,0,5,1,4,0,3,1,2,0,2,0
25201,1800_1829,natural_history_ecology_behavior,818,340,9,300,31,53,2,49,2,287,7,251,29
25284,1910_1929,taxonomy_systematics,141,26,0,6,20,2,0,1,1,24,0,5,19
25288,1890_1909,natural_history_ecology_behavior,338,54,0,43,11,29,0,28,1,25,0,15,10
25381,1870_1889,natural_history_ecology_behavior,414,133,0,92,41,13,0,10,3,120,0,82,38
199664,1910_1929,taxonomy_systematics,328,16,0,16,0,11,0,11,0,5,0,5,0
25384,1910_1929,natural_history_ecology_behavior,186,66,0,37,29,10,0,5,5,56,0,32,24
35791,1870_1889,natural_history_ecology_behavior,536,164,0,111,53,15,0,7,8,149,0,104,45
25418,1890_1909,taxonomy_systematics,187,24,0,15,9,5,0,5,0,19,0,10,9
27147,1890_1909,general_or_unknown,347,66,0,42,24,24,0,15,9,42,0,27,15
27984,1890_1909,natural_history_ecology_behavior,1005,252,1,207,44,69,0,61,8,183,1,146,36
29990,1890_1909,evolution_adaptation,534,54,0,46,8,38,0,36,2,16,0,10,6
33927,1800_1829,natural_history_ecology_behavior,1200,83,1,21,61,10,0,7,3,73,1,14,58
33930,1890_1909,general_or_unknown,560,19,0,19,0,5,0,5,0,14,0,14,0
34596,1890_1909,natural_history_ecology_behavior,492,26,0,5,21,8,0,2,6,18,0,3,15
35790,1890_1909,natural_history_ecology_behavior,233,56,0,21,35,22,0,11,11,34,0,10,24
35794,1890_1909,natural_history_ecology_behavior,539,28,0,12,16,14,0,6,8,14,0,6,8
35795,1910_1929,evolution_adaptation,1200,72,0,19,53,67,0,18,49,5,0,1,4
35828,1850_1869,natural_history_ecology_behavior,818,22,2,18,2,19,2,17,0,3,0,1,2
35835,1890_1909,natural_history_ecology_behavior,77,2,0,2,0,2,0,2,0,0,0,0,0
10631,1890_1909,natural_history_ecology_behavior,439,70,0,6,64,48,0,1,47,22,0,5,17
35874,1890_1909,embryology_development,1200,178,0,103,75,38,0,29,9,140,0,74,66
36017,1890_1909,paleontology,429,30,0,20,10,3,0,3,0,27,0,17,10
36197,1910_1929,evolution_adaptation,571,131,3,102,26,102,2,79,21,29,1,23,5
37835,1890_1909,general_or_unknown,1200,3,0,3,0,3,0,3,0,0,0,0,0
37840,1870_1889,taxonomy_systematics,6,1,0,1,0,0,0,0,0,1,0,1,0
37841,1870_1889,taxonomy_systematics,22,1,0,0,1,1,0,0,1,0,0,0,0
10333,1830_1849,taxonomy_systematics,552,54,0,9,45,6,0,3,3,48,0,6,42
37857,1830_1849,taxonomy_systematics,557,43,0,4,39,3,0,2,1,40,0,2,38
37960,1870_1889,general_or_unknown,341,7,0,7,0,3,0,3,0,4,0,4,0
34179,1830_1849,natural_history_ecology_behavior,437,80,2,70,8,23,1,20,2,57,1,50,6
38092,1870_1889,natural_history_ecology_behavior,6,0,0,0,0,0,0,0,0,0,0,0,0
38093,1870_1889,general_or_unknown,1200,71,0,63,8,22,0,21,1,49,0,42,7
39129,1870_1889,comparative_anatomy_morphology,305,23,0,8,15,6,0,1,5,17,0,7,10
10366,1830_1849,taxonomy_systematics,837,189,7,36,146,4,0,3,1,185,7,33,145
39198,1890_1909,embryology_development,714,76,0,36,40,15,0,8,7,61,0,28,33
8129,1830_1849,general_or_unknown,2400,87,0,13,74,22,0,1,21,65,0,12,53
39523,1910_1929,paleontology,1200,75,0,50,25,17,0,12,5,58,0,38,20
39555,1870_1889,general_or_unknown,1669,222,0,117,105,61,0,35,26,161,0,82,79
39566,1870_1889,paleontology,2400,374,0,33,341,28,0,3,25,346,0,30,316
39601,1870_1889,general_or_unknown,1200,35,0,33,2,22,0,20,2,13,0,13,0
39609,1850_1869,taxonomy_systematics,2400,528,12,393,123,167,3,143,21,361,9,250,102
39622,1800_1829,general_or_unknown,70,3,0,1,2,1,0,0,1,2,0,1,1
39636,1850_1869,physiology,591,223,6,123,94,50,5,19,26,173,1,104,68
39686,1830_1849,natural_history_ecology_behavior,560,70,2,16,52,13,1,2,10,57,1,14,42
39801,1890_1909,taxonomy_systematics,347,0,0,0,0,0,0,0,0,0,0,0,0
11606,1850_1869,taxonomy_systematics,1200,358,0,213,145,82,0,62,20,276,0,151,125
39825,1750_1799,taxonomy_systematics,1200,378,7,265,106,123,7,99,17,255,0,166,89
39827,1830_1849,taxonomy_systematics,1029,410,11,259,140,83,7,61,15,327,4,198,125
39830,1850_1869,paleontology,591,26,0,12,14,1,0,1,0,25,0,11,14
34494,1830_1849,comparative_anatomy_morphology,1200,527,2,269,256,82,1,49,32,445,1,220,224
40280,1830_1849,taxonomy_systematics,1159,190,7,85,98,76,5,34,37,114,2,51,61
40282,1800_1829,taxonomy_systematics,2382,686,4,415,267,255,2,164,89,431,2,251,178
41175,1830_1849,general_or_unknown,214,8,0,0,8,0,0,0,0,8,0,0,8
41372,1800_1829,general_or_unknown,446,76,0,19,57,10,0,6,4,66,0,13,53
41403,1830_1849,taxonomy_systematics,1200,344,6,262,76,103,4,83,16,241,2,179,60
41419,1850_1869,general_or_unknown,1200,341,6,261,74,98,3,73,22,243,3,188,52
41446,1850_1869,general_or_unknown,1200,332,6,243,83,80,2,63,15,252,4,180,68
48696,1890_1909,comparative_anatomy_morphology,232,10,0,3,7,6,0,1,5,4,0,2,2
41622,1800_1829,natural_history_ecology_behavior,2400,496,12,434,50,156,7,139,10,340,5,295,40
41623,1800_1829,general_or_unknown,375,31,0,16,15,13,0,9,4,18,0,7,11
41853,1830_1849,natural_history_ecology_behavior,1200,107,6,81,20,43,4,39,0,64,2,42,20
41854,1800_1829,taxonomy_systematics,562,87,2,76,9,21,1,19,1,66,1,57,8
42226,1800_1829,taxonomy_systematics,959,236,1,68,167,27,1,6,20,209,0,62,147
42229,1870_1889,general_or_unknown,41,18,0,7,11,8,0,2,6,10,0,5,5
42278,1830_1849,general_or_unknown,710,94,0,36,58,16,0,7,9,78,0,29,49
42279,1800_1829,general_or_unknown,990,77,0,14,63,3,0,0,3,74,0,14,60
11354,1870_1889,paleontology,2400,151,0,76,75,75,0,50,25,76,0,26,50
42502,1850_1869,natural_history_ecology_behavior,264,29,2,19,8,8,0,7,1,21,2,12,7
42514,1870_1889,paleontology,2400,170,0,84,86,84,0,56,28,86,0,28,58
42526,1850_1869,general_or_unknown,647,29,0,29,0,12,0,12,0,17,0,17,0
42528,1850_1869,general_or_unknown,763,67,1,51,15,26,0,21,5,41,1,30,10
42660,1890_1909,general_or_unknown,1268,119,0,49,70,60,0,24,36,59,0,25,34
42857,1870_1889,embryology_development,65,16,1,1,14,12,1,1,10,4,0,0,4
43409,1850_1869,natural_history_ecology_behavior,306,20,2,18,0,9,1,8,0,11,1,10,0
8148,1800_1829,taxonomy_systematics,749,63,3,23,37,12,0,5,7,51,3,18,30
17346,1830_1849,general_or_unknown,798,84,3,26,55,17,2,12,3,67,1,14,52
43793,1830_1849,general_or_unknown,2400,276,4,227,45,71,4,61,6,205,0,166,39
43794,1830_1849,paleontology,585,90,5,56,29,14,3,7,4,76,2,49,25
43814,1830_1849,taxonomy_systematics,350,46,0,39,7,24,0,21,3,22,0,18,4
44488,1800_1829,natural_history_ecology_behavior,458,134,1,86,47,36,1,25,10,98,0,61,37
44872,1750_1799,general_or_unknown,197,11,1,9,1,1,1,0,0,10,0,9,1
44925,1800_1829,paleontology,530,21,0,4,17,6,0,2,4,15,0,2,13
44966,1850_1869,paleontology,562,62,0,28,34,14,0,7,7,48,0,21,27
45414,1870_1889,general_or_unknown,577,10,0,8,2,0,0,0,0,10,0,8,2
45796,1850_1869,natural_history_ecology_behavior,401,50,0,17,33,15,0,8,7,35,0,9,26
45844,1870_1889,natural_history_ecology_behavior,463,121,1,54,66,49,0,17,32,72,1,37,34
45871,1870_1889,evolution_adaptation,1718,440,13,119,308,201,9,48,144,239,4,71,164
7529,1830_1849,paleontology,354,2,0,1,1,0,0,0,0,2,0,1,1
born|john physiophilus specimen of the natural history of,1750_1799,(IA supplement),89,0,0,0,0,0,0,0,0,0,0,0,0
bancroft|essay on the natural history of guiana in,1750_1799,(IA supplement),266,36,4,30,2,9,2,6,1,27,2,24,1
edwards|essays upon natural history,1750_1799,(IA supplement),199,29,10,17,2,16,7,7,2,13,3,10,0
venegas|natural and civil history of california containing an,1750_1799,(IA supplement),110,4,0,4,0,3,0,3,0,1,0,1,0
wallis|natural history and antiquities of northhumberland and of,1750_1799,(IA supplement),639,42,2,34,6,12,1,10,1,30,1,24,5
mendesdacosta|natural history of fossils 1 1,1750_1799,(IA supplement),597,8,0,0,8,8,0,0,8,0,0,0,0
lettsom|natural history of the tea tree,1750_1799,(IA supplement),42,0,0,0,0,0,0,0,0,0,0,0,0
pennant|history of quadrupeds 1,1750_1799,(IA supplement),895,74,5,58,11,27,5,21,1,47,0,37,10
pennant|history of quadrupeds 2,1750_1799,(IA supplement),707,81,0,76,5,19,0,19,0,62,0,57,5
nimmo|general history of stirlingshire containing an account of,1750_1799,(IA supplement),147,5,0,5,0,5,0,5,0,0,0,0,0
pennant|genera of birds,1750_1799,(IA supplement),222,37,0,34,3,9,0,9,0,28,0,25,3
forster|observations made during a voyage round the world,1750_1799,(IA supplement),504,59,0,52,7,30,0,29,1,29,0,23,6
goodwyn|connexion of life with respiration or an experimental,1750_1799,(IA supplement),84,2,0,2,0,0,0,0,0,2,0,2,0
fenning|new system of geography or a general description,1750_1799,(IA supplement),1200,125,7,114,4,64,1,62,1,61,6,52,3
hill|general natural history or new and accurate descriptions,1750_1799,(IA supplement),1200,92,0,13,79,44,0,9,35,48,0,4,44
horrebov|natural history of iceland,1750_1799,(IA supplement),263,43,7,36,0,21,2,19,0,22,5,17,0
pennant|british zoology 1,1750_1799,(IA supplement),631,106,7,95,4,27,3,24,0,79,4,71,4
pennant|british zoology 2,1750_1799,(IA supplement),602,65,0,59,6,18,0,18,0,47,0,41,6
pennant|british zoology 3,1750_1799,(IA supplement),678,70,4,33,33,13,2,9,2,57,2,24,31
|wonders of nature and art being an account,1750_1799,(IA supplement),420,53,4,47,2,11,2,9,0,42,2,38,2
hill|review of the works of the royal society,1750_1799,(IA supplement),435,50,2,32,16,6,0,6,0,44,2,26,16
latham|general synopsis of birds 1 1,1750_1799,(IA supplement),1059,46,0,37,9,8,0,8,0,38,0,29,9
latham|general synopsis of birds 1 2,1750_1799,(IA supplement),905,37,0,35,2,3,0,3,0,34,0,32,2
latham|general synopsis of birds 2 1,1750_1799,(IA supplement),163,2,0,2,0,1,0,1,0,1,0,1,0
latham|general synopsis of birds 2 2,1750_1799,(IA supplement),70,0,0,0,0,0,0,0,0,0,0,0,0
latham|general synopsis of birds 3 1,1750_1799,(IA supplement),764,33,0,30,3,4,0,4,0,29,0,26,3
latham|general synopsis of birds 3 2,1750_1799,(IA supplement),836,53,0,49,4,15,0,15,0,38,0,34,4
latham|general synopsis of birds 4 1,1750_1799,(IA supplement),808,16,0,14,2,3,0,2,1,13,0,12,1
bondt|account of the diseases natural history and medicines,1750_1799,(IA supplement),123,7,0,7,0,4,0,4,0,3,0,3,0
|observations made during a voyage round the world,1750_1799,(IA supplement),460,68,2,60,6,35,0,33,2,33,2,27,4
thomasboreman|description of three hundred animals viz beasts birds,1750_1799,(IA supplement),281,43,1,36,6,10,0,9,1,33,1,27,5
humphreyprimatt|dissertation on the duty of mercy and sin,1750_1799,(IA supplement),265,32,21,9,2,20,14,4,2,12,7,5,0
eleazaralbin|natural history of english song birds and such,1750_1799,(IA supplement),138,28,0,27,1,10,0,10,0,18,0,17,1
emanuelmendesdacosta|natural history of fossils,1750_1799,(IA supplement),623,4,0,1,3,4,0,1,3,0,0,0,0
georgeedwards|natural history of uncommon birds and of some,1750_1799,(IA supplement),514,15,0,9,6,1,0,1,0,14,0,8,6
johnaikin|essay on the application of natural history to,1750_1799,(IA supplement),84,5,0,5,0,4,0,4,0,1,0,1,0
johnaitkin|essay on the application of natural history to,1750_1799,(IA supplement),134,5,0,5,0,3,0,3,0,2,0,2,0
johnrutty|essay towards a natural history of the county,1750_1799,(IA supplement),150,4,0,4,0,4,0,4,0,0,0,0,0
religioustractsocietygreatbritain|australia its scenery natural history and resources with,1750_1799,(IA supplement),224,27,1,25,1,19,1,17,1,8,0,8,0
georgeslouisleclercbuffoncomtede|barr s buffon buffon s natural history containing,1750_1799,(IA supplement),151,5,0,5,0,4,0,4,0,1,0,1,0
|beauties of the creation or a new moral,1750_1799,(IA supplement),258,76,16,48,12,30,6,23,1,46,10,25,11
barlow|collection of birds and beasts on thirty six,1750_1799,(IA supplement),4,0,0,0,0,0,0,0,0,0,0,0,0
denman|collection of engravings tending to illustrate the generation,1750_1799,(IA supplement),35,5,0,5,0,3,0,3,0,2,0,2,0
|compendium of authentic and entertaining voyages digested in,1750_1799,(IA supplement),188,8,0,8,0,4,0,4,0,4,0,4,0
goldsmith|compendium of authentic and entertaining voyages digested in,1750_1799,(IA supplement),195,5,0,5,0,2,0,2,0,3,0,3,0
|compendium of the most approved modern travels containing,1750_1799,(IA supplement),183,20,0,20,0,9,0,9,0,11,0,11,0
romans|concise natural history of east and west florida,1750_1799,(IA supplement),317,18,1,17,0,13,1,12,0,5,0,5,0
bickham|curious antique collection of birds eye views of,1750_1799,(IA supplement),13,0,0,0,0,0,0,0,0,0,0,0,0
boreman|description of three hundred animals viz beasts birds,1750_1799,(IA supplement),573,78,0,70,8,10,0,9,1,68,0,61,7
boreman|description of three hundred animals viz beasts insects,1750_1799,(IA supplement),583,87,1,80,6,20,1,19,0,67,0,61,6
edwards|discourse on the emigration of british birds 1780,1750_1799,(IA supplement),126,15,4,11,0,11,4,7,0,4,0,4,0
edwards|discourse on the emigration of british birds 1795,1750_1799,(IA supplement),137,15,1,14,0,13,1,12,0,2,0,2,0
beilby|general history of quadrupeds the figures engraved on,1750_1799,(IA supplement),846,216,9,193,14,65,3,62,0,151,6,131,14
beilby|general history of quadrupeds the figures engraved upon,1750_1799,(IA supplement),865,215,11,187,17,61,7,54,0,154,4,133,17
carter|journey from gibraltar to malaga with a view,1750_1799,(IA supplement),75,2,0,2,0,0,0,0,0,2,0,2,0
|key to natural history to accompany the children,1750_1799,(IA supplement),62,15,0,12,3,3,0,3,0,12,0,9,3
ward|modern system of natural history containing accurate descriptions,1750_1799,(IA supplement),331,72,2,60,10,26,0,25,1,46,2,35,9
edwards|natural history of birds most of which have,1750_1799,(IA supplement),266,17,0,8,9,0,0,0,0,17,0,8,9
hayes|natural history of british birds c with their,1750_1799,(IA supplement),84,16,0,15,1,2,0,2,0,14,0,13,1
albin|natural history of english song birds including such,1750_1799,(IA supplement),168,20,1,17,2,4,0,4,0,16,1,13,2
jones|natural history of fishes 1795,1750_1799,(IA supplement),425,101,1,83,17,20,0,18,2,81,1,65,15
mendesdacosta|natural history of fossils by emanuel mendes da,1750_1799,(IA supplement),609,9,0,4,5,8,0,3,5,1,0,1,0
albin|natural history of singing birds and particularly that,1750_1799,(IA supplement),214,36,4,29,3,12,1,11,0,24,3,18,3
white|naturalist s calendar with observations in various branches,1750_1799,(IA supplement),180,19,1,17,1,4,0,3,1,15,1,14,0
brookes|new accurate system of natural history 1763 vol,1750_1799,(IA supplement),942,166,1,147,18,43,1,38,4,123,0,109,14
brookes|new accurate system of natural history 1772 vol,1750_1799,(IA supplement),370,7,1,0,6,4,0,0,4,3,1,0,2
brookes|new and accurate system of natural history 1763,1750_1799,(IA supplement),1063,62,0,59,3,6,0,6,0,56,0,53,3
brookes|new and accurate system of natural history 1771,1750_1799,(IA supplement),1200,157,0,133,24,11,0,10,1,146,0,123,23
brookes|new and accurate system of natural history 1772,1750_1799,(IA supplement),362,5,0,3,2,1,0,1,0,4,0,2,2
|new lottery book of birds and beasts for,1750_1799,(IA supplement),5,0,0,0,0,0,0,0,0,0,0,0,0
|new moral system of natural history or the,1750_1799,(IA supplement),365,108,12,91,5,40,6,33,1,68,6,58,4
adair|philosophical and medical sketch of the natural history,1750_1799,(IA supplement),185,30,0,28,2,9,0,9,0,21,0,19,2
haller|second dissertation on the motion of the blood,1750_1799,(IA supplement),355,4,0,2,2,1,0,0,1,3,0,2,1
anderson|seventh eighth and ninth letter to sir joseph,1750_1799,(IA supplement),7,2,0,2,0,1,0,1,0,1,0,1,0
elford|short essay on the propagation and dispersion of,1750_1799,(IA supplement),99,42,16,25,1,15,6,9,0,27,10,16,1
physician|short treatise on canine madness particularly the bite,1750_1799,(IA supplement),39,3,0,3,0,0,0,0,0,3,0,3,0
