source,identifier,title,creators,year,collections,item_text_url,work_key
IA,bim_eighteenth-century_the-birds-of-great-brita_lewin-william_1789-1790_1-2,"The birds of Great-Britain, with their eggs, accurately figured. By William Lewin. 1789-1790: Vol 1-2","Lewin, William.",1789,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-birds-of-great-brita_lewin-william_1789-1790_1-2/bim_eighteenth-century_the-birds-of-great-brita_lewin-william_1789-1790_1-2_djvu.txt,lewin|birds of great britain with their eggs accurately
IA,bim_eighteenth-century_the-natural-history-and-_white-gilbert_1789,"The natural history and antiquities of Selborne, in the county of Southampton: with engravings, and an appendix. 1789","White, Gilbert",1789,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-and-_white-gilbert_1789/bim_eighteenth-century_the-natural-history-and-_white-gilbert_1789_djvu.txt,white|natural history and antiquities of selborne in the
IA,paper-doi-10_1098_rstl_1789_0004,"Observations on the Class of Animals Called, by Linnaeus, Amphibia; Particularly on the Means of Distinguishing Those Serpents Which are Venomous, from Those Which are not So. By Edward Whitaker Gray, M. D. F. R. S.",E. W. Gray,1789,paper_doi_mirrored_texts;journals,https://archive.org/download/paper-doi-10_1098_rstl_1789_0004/paper-doi-10_1098_rstl_1789_0004_djvu.txt,ewgray|observations on the class of animals called by
IA,bim_eighteenth-century_a-new-moral-system-of-na_1789,"A new moral system of natural history, or, the beauties of nature displayed; in the most singular, curious, and beautiful quadrupeds, and birds, to which are added, in the history of the English song birds, practical instructions for chusing, breeding, feeding, and teaching them to sing. 1789",,1789,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-new-moral-system-of-na_1789/bim_eighteenth-century_a-new-moral-system-of-na_1789_djvu.txt,|new moral system of natural history or the
IA,bim_eighteenth-century_the-calendar-of-nature-_aikin-john_1789,"The calendar of nature: or, youth's delightful companion. Containing, details of natural history, the narrative variegated with poetical quotations from the most celebrated authors. Embellished with engravings, representing the four seasons. ... By J. Aikin, Esq. 1789","Aikin, John.",1789,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-calendar-of-nature-_aikin-john_1789/bim_eighteenth-century_the-calendar-of-nature-_aikin-john_1789_djvu.txt,aikin|calendar of nature or youth s delightful companion
IA,bim_eighteenth-century_proposals-for-publishing_1790,"Proposals for publishing by subscription, by Peter Hill at the Cross, A new system of the natural history of quadrupeds, birds, fishes, and insects. 1790",,1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_proposals-for-publishing_1790/bim_eighteenth-century_proposals-for-publishing_1790_djvu.txt,|proposals for publishing by subscription by peter hill
IA,bim_eighteenth-century_queries-drawn-up-for-the_sinclair-john-sir_1790,Queries drawn up for the purpose of elucidating the natural history and political state of Scotland. 1790,"Sinclair, John, Sir",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_queries-drawn-up-for-the_sinclair-john-sir_1790/bim_eighteenth-century_queries-drawn-up-for-the_sinclair-john-sir_1790_djvu.txt,sinclair|queries drawn up for the purpose of elucidating
IA,bim_eighteenth-century_the-anatomical-instructo_pole-thomas_1790,"The anatomical instructor, or, an illustration of the modern and most approved methods of preparing and preserving the different parts of the human body, and of quadrupeds, by injection, corrosion, ... articulation, modelling. &c. ... By Thomas Pole, ... 1790","Pole, Thomas.",1790,pub_eighteenth-century;bim_microfilm;microfilm;fav-snowflakeschance,https://archive.org/download/bim_eighteenth-century_the-anatomical-instructo_pole-thomas_1790/bim_eighteenth-century_the-anatomical-instructo_pole-thomas_1790_djvu.txt,pole|anatomical instructor or an illustration of the modern
IA,bim_eighteenth-century_elements-of-natural-hist_fourcroy-antoine-frano_1790_2,"Elements of natural history and chemistry. By M. Fourcroy; ... Translated from the last Paris edition, 1789, being the third, ... With an alphabetical comparative view of the ancient and modern names of chemical substances, ... To which is prefixed by the translator, a preface, ... In three volumes. ... 1790: Vol 2","Fourcroy, Antoine-François de, comte",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_elements-of-natural-hist_fourcroy-antoine-frano_1790_2/bim_eighteenth-century_elements-of-natural-hist_fourcroy-antoine-frano_1790_2_djvu.txt,fourcroy|elements of natural history and chemistry by m
IA,bim_eighteenth-century_speculum-linnaeanum-siv_shaw-george-naturalist_1790,Speculum Linnaeanum: sive zoologice Linnaeanae illustratio; genus omne accurate explicans representasque ... or Linneaan zoology; containing a complete illustration ... 1790,"Shaw, George, naturalist.",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_speculum-linnaeanum-siv_shaw-george-naturalist_1790/bim_eighteenth-century_speculum-linnaeanum-siv_shaw-george-naturalist_1790_djvu.txt,shaw|speculum linnaeanum sive zoologice linnaeanae illustratio genus omne
IA,bim_eighteenth-century_by-permission-of-the-rev_zucker-signor_1790,"By permission of the Rev. the Vice-Chancellor, and the Worshipful the Mayor. In a large room, at the Wrestlers, in the Petty Cury, on Monday the 10th of May, ... Signor Zucker, and Co. ... will display their inimitable and surprising performances. ... The learned birds; ... 1790","Zucker, Signor.",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_by-permission-of-the-rev_zucker-signor_1790/bim_eighteenth-century_by-permission-of-the-rev_zucker-signor_1790_djvu.txt,zucker|by permission of the rev the vice chancellor
IA,bim_eighteenth-century_letters-concerning-the-_hamilton-william-bd-_1790,"[Letters concerning the northern coast of the county of Antrim]. Letters concerning the natural history of the basaltes of the northern coast of the county of Antrim; with an account of its antiquities, manners, and customs. 1790","Hamilton, William B.D., Rector of Fanet, Donegal.",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_letters-concerning-the-_hamilton-william-bd-_1790/bim_eighteenth-century_letters-concerning-the-_hamilton-william-bd-_1790_djvu.txt,hamilton|letters concerning the natural history of the basaltes
IA,bim_eighteenth-century_the-philosophy-of-natura_smellie-william_1790,"The philosophy of natural history. By William Smellie, ... 1790","Smellie, William.",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-philosophy-of-natura_smellie-william_1790/bim_eighteenth-century_the-philosophy-of-natura_smellie-william_1790_djvu.txt,smellie|philosophy of natural history by william smellie 1790
IA,bim_eighteenth-century_1790_2,"The beauties of the creation; or, a new moral system of natural history; displayed in the most singular, curious, and beautiful, quadrupeds. birds, insects, trees, and flowers: designed to inspire youth with humanity towards the brute creation. 1790: Vol 2",,1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_1790_2/bim_eighteenth-century_1790_2_djvu.txt,|beauties of the creation or a new moral
IA,bim_eighteenth-century_the-philosophy-of-natura_smellie-william-member_1790_1,"The philosophy of natural history. By William Smellie, ... In two volumes. ... 1790: Vol 1",Smellie. William. Member of the Royal Society of Edinburgh.,1790,pub_eighteenth-century;bim_microfilm;microfilm;fav-abdavis2,https://archive.org/download/bim_eighteenth-century_the-philosophy-of-natura_smellie-william-member_1790_1/bim_eighteenth-century_the-philosophy-of-natura_smellie-william-member_1790_1_djvu.txt,smelliewilliammemberoftheroyalsocietyofedinburgh|philosophy of natural history by william smellie in
IA,bim_eighteenth-century_a-general-history-of-qua_beilby-ralph_1790,A general history of quadrupeds. The figures engraved on wood by T. Bewick. 1790,"[Beilby, Ralph].",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-general-history-of-qua_beilby-ralph_1790/bim_eighteenth-century_a-general-history-of-qua_beilby-ralph_1790_djvu.txt,beilby|general history of quadrupeds the figures engraved on
IA,bim_eighteenth-century_journal-of-a-voyage-to-n_white-john_1790,"Journal of a voyage to New South Wales with sixty-five plates of non descript animals, birds, ... and other natural productions by John White ... 1790","White, John",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_journal-of-a-voyage-to-n_white-john_1790/bim_eighteenth-century_journal-of-a-voyage-to-n_white-john_1790_djvu.txt,white|journal of a voyage to new south wales
IA,bim_eighteenth-century_syllabus-of-a-course-of-_moyes-henry_1790,Syllabus of a course of lectures on the philosophy of natural history. 1790,"Moyes, Henry.",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_syllabus-of-a-course-of-_moyes-henry_1790/bim_eighteenth-century_syllabus-of-a-course-of-_moyes-henry_1790_djvu.txt,moyes|syllabus of a course of lectures on the
IA,bim_eighteenth-century_indian-zoology-second_pennant-thomas_1790,"Indian zoology, - Second edition. 1790","Pennant, Thomas.",1790,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_indian-zoology-second_pennant-thomas_1790/bim_eighteenth-century_indian-zoology-second_pennant-thomas_1790_djvu.txt,pennant|indian zoology second edition 1790
IA,bim_eighteenth-century_histoire-naturelle-eng_leclerc-georges-louis-_1791,"[Histoire naturelle. English. Abridgment]. Buffon's Natural history, abridged. Including the History of the elements of the earth, and its component parts, ... Illustrated with a great ... 1791","Leclerc, Georges Louis, Count de Buffon.",1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_histoire-naturelle-eng_leclerc-georges-louis-_1791/bim_eighteenth-century_histoire-naturelle-eng_leclerc-georges-louis-_1791_djvu.txt,leclerc|buffon s natural history abridged including the history
IA,bim_eighteenth-century_a-general-history-of-qua_beilby-ralph_1791,A general history of quadrupeds. The figures engraved upon wood by T. Bewick. The second edition. 1791,"Beilby, Ralph.",1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-general-history-of-qua_beilby-ralph_1791/bim_eighteenth-century_a-general-history-of-qua_beilby-ralph_1791_djvu.txt,beilby|general history of quadrupeds the figures engraved upon
IA,biostor-5796,Introductory discourse on the rise and progress of Natural History,James Edward Smith,1791,biostor;journals;fav-duboisia,https://archive.org/download/biostor-5796/biostor-5796_djvu.txt,jamesedwardsmith|introductory discourse on the rise and progress of
IA,bim_eighteenth-century_the-natural-history-of-b_1791_2,"The natural history of birds, ... 1791: Vol 2",,1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-b_1791_2/bim_eighteenth-century_the-natural-history-of-b_1791_2_djvu.txt,|natural history of birds 1791 vol 2
IA,bim_eighteenth-century_histoire-naturelle-eng_buffon-georges-louis-le_1791_7,"[Histoire naturelle. English]. Natural history, general and particular, by the Count de Buffon. Translated into English, illustrated with above three hundred copper-plates, and occasional notes and observations, by William Smellie, ... The third edition, in nine volumes. 1791: Vol 7","Buffon, Georges Louis Leclerc, comte de",1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_histoire-naturelle-eng_buffon-georges-louis-le_1791_7/bim_eighteenth-century_histoire-naturelle-eng_buffon-georges-louis-le_1791_7_djvu.txt,buffon|natural history general and particular by the count
IA,bim_eighteenth-century_histoire-naturelle-eng_le-clerc-georges-louis-_1791_1,"[Histoire naturelle. English. Abridgement]. The system of natural history, ... 1791: Vol 1","Le Clerc, Georges Louis, Count de Buffon.",1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_histoire-naturelle-eng_le-clerc-georges-louis-_1791_1/bim_eighteenth-century_histoire-naturelle-eng_le-clerc-georges-louis-_1791_1_djvu.txt,leclerc|system of natural history 1791 vol 1
IA,McGillLibrary-125817-2610,A general history of quadrupeds,"Bewick, Thomas, 1753-1828",1791,mcgilluniversity;mcgilluniversityrarebooks;toronto;fav-may_sung;fav-mduder;fav-victor-d,https://archive.org/download/McGillLibrary-125817-2610/McGillLibrary-125817-2610_djvu.txt,bewick|general history of quadrupeds
IA,bim_eighteenth-century_a-system-of-anatomy-and-_1791_1,"A system of anatomy and physiology, with the comparative anatomy of animals. Compiled from the latest and best authors, and arranged, as nearly as the work would admit, in the order of the lectures delivered in the University of Edinburgh. In three volumes. ... - A new edition, with additions, corrections, and notes; illustrated with ... 1791: Vol 1",,1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-system-of-anatomy-and-_1791_1/bim_eighteenth-century_a-system-of-anatomy-and-_1791_1_djvu.txt,|system of anatomy and physiology with the comparative
IA,bim_eighteenth-century_histoire-naturelle-eng_buffon-georges-louis-le_1791,"[Histoire naturelle. English. Abridgments] Buffon's Natural history, abridged. Including the history of the elements, the earth, and its component parts, ... with a general view of the insect world. Illustrated with great variety of copper-plates, elegantly engraved. 1791","Buffon, Georges Louis Leclerc, comte de.",1791,pub_eighteenth-century;bim_microfilm;microfilm;fav-rohit_jha168,https://archive.org/download/bim_eighteenth-century_histoire-naturelle-eng_buffon-georges-louis-le_1791/bim_eighteenth-century_histoire-naturelle-eng_buffon-georges-louis-le_1791_djvu.txt,buffon|buffon s natural history abridged including the history
IA,bim_eighteenth-century_every-lady-and-gentleman_spilsbury-francis-b-o_1791,"Every lady and gentleman their own dentist, as far as the operations will allow. Containing the natural history of the adult teeth and their diseases, ... By F.B. Spilsbury, surgeon, ... 1791","Spilsbury, Francis B., of Wardour Street.",1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_every-lady-and-gentleman_spilsbury-francis-b-o_1791/bim_eighteenth-century_every-lady-and-gentleman_spilsbury-francis-b-o_1791_djvu.txt,spilsbury|every lady and gentleman their own dentist as
IA,bim_eighteenth-century_the-cry-of-nature-or-a_oswald-john_1791,"The cry of Nature; or, an appeal to mercy and to justice, on behalf of the persecuted animals. By John Oswald, ... 1791","Oswald, John",1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-cry-of-nature-or-a_oswald-john_1791/bim_eighteenth-century_the-cry-of-nature-or-a_oswald-john_1791_djvu.txt,oswald|cry of nature or an appeal to mercy
IA,bim_eighteenth-century_histoire-naturelle-eng_le-clerc-georges-louis-_1791_2,"[Histoire naturelle. English. Abridgement]. The system of natural history, ... 1791: Vol 2","Le Clerc, Georges Louis, Count de Buffon.",1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_histoire-naturelle-eng_le-clerc-georges-louis-_1791_2/bim_eighteenth-century_histoire-naturelle-eng_le-clerc-georges-louis-_1791_2_djvu.txt,leclerc|system of natural history 1791 vol 2
IA,bim_eighteenth-century_delineation-of-curious-f_burt-n-of-the-naval-a_1791,"Delineation of curious foreign beasts and birds, in their natural colours; which are to be seen alive at the great room over Exeter change, and at the Lyceum, in the Strand. By N. Burt, of the Naval and Drawing Academy, ... 1791","Burt, N., of the Naval and Drawing Academy, Tottenham Court Road.",1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_delineation-of-curious-f_burt-n-of-the-naval-a_1791/bim_eighteenth-century_delineation-of-curious-f_burt-n-of-the-naval-a_1791_djvu.txt,burt|delineation of curious foreign beasts and birds in
IA,bim_eighteenth-century_the-natural-history-of-b_1791_1,"The natural history of birds, ... 1791: Vol 1",,1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-b_1791_1/bim_eighteenth-century_the-natural-history-of-b_1791_1_djvu.txt,|natural history of birds 1791 vol 1
IA,biostor-6073,XXI. Descriptions of three new Animals found in the Pacific Ocean,Mr Archibald Merizies,1791,biostor;journals,https://archive.org/download/biostor-6073/biostor-6073_djvu.txt,mrarchibaldmerizies|xxi descriptions of three new animals found in
IA,bim_eighteenth-century_the-natural-history-of-b_1791_3,"The natural history of birds, ... 1791: Vol 3",,1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-b_1791_3/bim_eighteenth-century_the-natural-history-of-b_1791_3_djvu.txt,|natural history of birds 1791 vol 3
IA,bim_eighteenth-century_the-philosophy-of-natura_smellie-william_1791,"The philosophy of natural history. By William Smellie, member of the Antiquarian and Royal Societies of Edinburgh. 1791","Smellie, William.",1791,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-philosophy-of-natura_smellie-william_1791/bim_eighteenth-century_the-philosophy-of-natura_smellie-william_1791_djvu.txt,smellie|philosophy of natural history by william smellie member
IA,bim_eighteenth-century_histoire-naturelle-eng_leclerc-george-louis-c_1792_7,"[Histoire naturelle. English]. Barr's Buffon. Buffon's Natural history, containing a theory of the earth, a general history of man, of the brute creation, and of vegatables, minerals, &c. From the French. With notes by the translator. 1792: Vol 7","Leclerc, George Louis, Comte de Buffon.",1792,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_histoire-naturelle-eng_leclerc-george-louis-c_1792_7/bim_eighteenth-century_histoire-naturelle-eng_leclerc-george-louis-c_1792_7_djvu.txt,leclerc|barr s buffon buffon s natural history containing
IA,bim_eighteenth-century_the-natural-history-of-b_buffon-georges-louis-le_1792,"The natural history of birds. From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. Vol.III. 1792","Buffon, Georges Louis Leclerc.",1792,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-b_buffon-georges-louis-le_1792/bim_eighteenth-century_the-natural-history-of-b_buffon-georges-louis-le_1792_djvu.txt,buffon|natural history of birds from the french of
IA,bim_eighteenth-century_elegant-extracts-of-natu_heron-robert-miscellan_1792_1,"Elegant extracts of natural history; collected and revised from a great variety of the most elegant and authentic writers ... With a preface, containing some hints on education, by Robert Heron. ... 1792: Vol 1","Heron, Robert, Miscellaneous Writer.",1792,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_elegant-extracts-of-natu_heron-robert-miscellan_1792_1/bim_eighteenth-century_elegant-extracts-of-natu_heron-robert-miscellan_1792_1_djvu.txt,heron|elegant extracts of natural history collected and revised
IA,bim_eighteenth-century_the-antiquities-natural_norden-friderik-ludvig-_1792,"The antiquities, natural history, ruins, and other curiosities of Egypt, Nubia, and Thebes. Exemplified in near two hundred drawings, taken on the spot, by Frederic Lewis Norden, ... The whole engraved on one hundred and... 1792","Norden, Friderik Ludvig, Captain of the Danish Navy",1792,pub_eighteenth-century;bim_microfilm;microfilm;fav-laydy924;fav-thad_switzer,https://archive.org/download/bim_eighteenth-century_the-antiquities-natural_norden-friderik-ludvig-_1792/bim_eighteenth-century_the-antiquities-natural_norden-friderik-ludvig-_1792_djvu.txt,norden|antiquities natural history ruins and other curiosities of
IA,bim_eighteenth-century_the-natural-history-of-i_1792,"The natural history of insects, compiled from Swammerdam, Brookes, Goldsmith, &c. Embellished with copper-plates. Intended as a companion to Buffon's Natural History 1792",,1792,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-i_1792/bim_eighteenth-century_the-natural-history-of-i_1792_djvu.txt,|natural history of insects compiled from swammerdam brookes
IA,barrsbuffonbuff00degoog,"Barr's Buffon. Buffon's Natural history,: containing a theory of ..., Volume 1",Georges Louis Leclerc Buffon (comte de),1792,europeanlibraries;fav-jjfranz,https://archive.org/download/barrsbuffonbuff00degoog/barrsbuffonbuff00degoog_djvu.txt,georgeslouisleclercbuffoncomtede|barr s buffon buffon s natural history containing
IA,bim_eighteenth-century_natural-history-of-birds_leclerc-georges-louis-_1793_3,"Natural history of birds, fish, insects and reptiles. Embellished with upwards of two hundred engravings. In five volumes. ... 1793: Vol 3","[Leclerc, Georges Louis, Comte de Buffon].",1793,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_natural-history-of-birds_leclerc-georges-louis-_1793_3/bim_eighteenth-century_natural-history-of-birds_leclerc-georges-louis-_1793_3_djvu.txt,leclerc|natural history of birds fish insects and reptiles
IA,bim_eighteenth-century_an-inaugural-dissertatio_seybert-adam_1793,"An inaugural dissertation: being an attempt to disprove the doctrine of the putrefaction of the blood of living animals. Submitted to the examination of the Rev. John Ewing, S.T.P. provost; the trustees, and medical professors of the University of Pennsylvania, for the degree of Doctor of Medicine; on the 8th. day of May, A.D. 1793. By Adam Seybert, of Philadelphia; honorary member of the Philadelphia, and member of the American, medical societies. [One line from Leviticus] 1793","Seybert, Adam.",1793,pub_eighteenth-century;bim_microfilm;microfilm;theses-and-dissertations,https://archive.org/download/bim_eighteenth-century_an-inaugural-dissertatio_seybert-adam_1793/bim_eighteenth-century_an-inaugural-dissertatio_seybert-adam_1793_djvu.txt,seybert|inaugural dissertation being an attempt to disprove the
IA,bim_eighteenth-century_miscellaneous-tracts-and_falconer-william_1793,"Miscellaneous tracts and collections relating to natural history, selected from the principal writers of antiquity on that subject. By W. Falconer, M.D. 1793","Falconer, William",1793,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_miscellaneous-tracts-and_falconer-william_1793/bim_eighteenth-century_miscellaneous-tracts-and_falconer-william_1793_djvu.txt,falconer|miscellaneous tracts and collections relating to natural history
IA,bim_eighteenth-century_the-natural-history-of-b_jones-stephen_1793,"The natural history of birds, compiled from the best authorities, and illustrated by a great variety of copper plates, ... 1793","Jones, Stephen.",1793,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-b_jones-stephen_1793/bim_eighteenth-century_the-natural-history-of-b_jones-stephen_1793_djvu.txt,jones|natural history of birds compiled from the best
IA,bim_eighteenth-century_the-natural-history-of-b_1793,"The natural history of beasts, compiled from the best authorities, and illustrated by a great variety of copper plates, ... 1793",,1793,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-b_1793/bim_eighteenth-century_the-natural-history-of-b_1793_djvu.txt,|natural history of beasts compiled from the best
IA,bim_eighteenth-century_the-natural-history-of-t_harris-thaddeus-mason_1793,"The natural history of the Bible: or a description of all the beasts, birds, ... precious stones, &c. Mentioned in the sacred scriptures. Collected from the best authorities, and alphabetically arranged. By Thaddeus M. Harris, ... 1793","Harris, Thaddeus Mason.",1793,pub_eighteenth-century;bim_microfilm;microfilm;fav-jusav43;fav-siobhan_potter,https://archive.org/download/bim_eighteenth-century_the-natural-history-of-t_harris-thaddeus-mason_1793/bim_eighteenth-century_the-natural-history-of-t_harris-thaddeus-mason_1793_djvu.txt,harris|natural history of the bible or a description
IA,bim_eighteenth-century_magazine-of-natural-hist_sibly-ebenezer_1794_3,"Magazine of natural history. Comprehending the whole science of animals, plants, and minerals; divided into distinct parts, the characters separately described, and systematically arranged. By E. Sibly.... 1794: Vol 3","Sibly, Ebenezer.",1794,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_magazine-of-natural-hist_sibly-ebenezer_1794_3/bim_eighteenth-century_magazine-of-natural-hist_sibly-ebenezer_1794_3_djvu.txt,sibly|magazine of natural history comprehending the whole science
IA,bim_eighteenth-century_the-visit-for-a-week-or_peacock-lucy_1794,"The visit for a week; or, hints on the improvement of time. Containing original tales, ... from natural ... history, &c. designed for the amusement of youth. By the author of The six princesses of Babylon, ... 1794","Peacock, Lucy",1794,pub_eighteenth-century;bim_microfilm;microfilm;fav-mlmoore57,https://archive.org/download/bim_eighteenth-century_the-visit-for-a-week-or_peacock-lucy_1794/bim_eighteenth-century_the-visit-for-a-week-or_peacock-lucy_1794_djvu.txt,peacock|visit for a week or hints on the
IA,bim_eighteenth-century_instructions-for-collect_donovan-e-edward_1794,"Instructions for collecting and preserving various subjects of natural history; as animals, birds, reptiles, shells, corals, plants, &c. Together with A treatise on the management of insects in their several states; selected from the best authorities. By E. Donovan, ... 1794","Donovan, E. (Edward).",1794,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_instructions-for-collect_donovan-e-edward_1794/bim_eighteenth-century_instructions-for-collect_donovan-e-edward_1794_djvu.txt,donovan|instructions for collecting and preserving various subjects of
IA,bim_eighteenth-century_a-naturalists-calendar-_white-gilbert-of-selbo_1795,"A naturalist's calendar, with observations in various branches of natural history; extracted from the papers of the the late Rev. Gilbert White, ... 1795","White, Gilbert, of Selborne.",1795,pub_eighteenth-century;bim_microfilm;microfilm;fav-lucke133,https://archive.org/download/bim_eighteenth-century_a-naturalists-calendar-_white-gilbert-of-selbo_1795/bim_eighteenth-century_a-naturalists-calendar-_white-gilbert-of-selbo_1795_djvu.txt,white|naturalist s calendar with observations in various branches
IA,bim_eighteenth-century_a-discourse-on-the-emigr_edwards-george-of-mark_1795,A discourse on the emigration of British birds; ... 1795,"Edwards, George, of Market Lavington.",1795,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-discourse-on-the-emigr_edwards-george-of-mark_1795/bim_eighteenth-century_a-discourse-on-the-emigr_edwards-george-of-mark_1795_djvu.txt,edwards|discourse on the emigration of british birds 1795
IA,synopsisnatural00berkgoog,"Synopsis of the natural history of Great Britain and Ireland, Volume 2",John Berkenhout,1795,americana,https://archive.org/download/synopsisnatural00berkgoog/synopsisnatural00berkgoog_djvu.txt,johnberkenhout|synopsis of the natural history of great britain
IA,birdsGreatBrita00,"The birds of Great Britain, systematically arranged, accurately engraved, and painted from nature ..","Lewin, William, d. 1795",1795,biodiversity;fav-joyousjam;fav-nihatozcan;fav-victor-d,https://archive.org/download/birdsGreatBrita00/birdsGreatBrita00_djvu.txt,lewin|birds of great britain systematically arranged accurately engraved
IA,bim_eighteenth-century_the-fowler-containing-r_cox-nicholas_1795,"The fowler. Containing rules for taking every species of land and water fowl; whether by fowling piece, net, engine, or otherwise. ... Likewise, instructions for the choice and training of the dogs for fowling; ... Also, a concise essay on song birds","Cox, Nicholas",1795,pub_eighteenth-century;bim_microfilm;microfilm;fav-eddy_convens,https://archive.org/download/bim_eighteenth-century_the-fowler-containing-r_cox-nicholas_1795/bim_eighteenth-century_the-fowler-containing-r_cox-nicholas_1795_djvu.txt,cox|fowler containing rules for taking every species of
IA,bim_eighteenth-century_the-insects-of-great-bri_lewin-william_1795,"The insects of Great Britain, systematically arranged, accurately engraved, and painted from nature, with the natural history of each species, ... The figures engraved ... by the author, W. Lewin, ... Vol.1. 1795","Lewin, William.",1795,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_the-insects-of-great-bri_lewin-william_1795/bim_eighteenth-century_the-insects-of-great-bri_lewin-william_1795_djvu.txt,lewin|insects of great britain systematically arranged accurately engraved
IA,bim_eighteenth-century_a-short-treatise-on-cani_physician_1795,"A short treatise on canine madness, particularly the bite of mad dogs: some cautions to prevent the danger, and remedies for injuries received thereby: together with those of other enraged animals. By a physician. 1795",Physician.,1795,pub_eighteenth-century;bim_microfilm;microfilm,https://archive.org/download/bim_eighteenth-century_a-short-treatise-on-cani_physician_1795/bim_eighteenth-century_a-short-treatise-on-cani_physician_1795_djvu.txt,physician|short treatise on canine madness particularly the bite
IA,bim_eighteenth-century_a-natural-history-of-fis_jones-stephen-freemaso_1795,"A natural history of fishes, ... 1795","Jones, Stephen, Freemason.",1795,pub_eighteenth-century;bim_microfilm;microfilm;fav-ashbrooke6503;fav-maddie_ricau,https://archive.org/download/bim_eighteenth-century_a-natural-history-of-fis_jones-stephen-freemaso_1795/bim_eighteenth-century_a-natural-history-of-fis_jones-stephen-freemaso_1795_djvu.txt,jones|natural history of fishes 1795
